,GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,TARGET
496,131.115471,202.803571,87.660714,514.232143,25.923037,1
497,133.336842,215.916667,97.25,690.833333,18.188061,1
498,116.014205,214.090909,93.181818,666.454546,28.689849,1
499,181.375,198.666667,88.666667,491.666667,2.624669,1
500,135.742647,226.764706,104.705882,754.676471,20.04435,1
501,119.916667,230.5,102.0,774.857143,17.648784,1
502,151.382813,198.75,83.0,499.5,18.205425,1
503,167.0,230.0,109.5,753.5,9.283722,1
504,138.985796,220.5,93.136364,627.090909,38.386357,1
505,140.120833,200.866667,87.7,539.666667,31.157378,1
506,133.156162,211.731343,96.626866,609.820896,23.817603,1
507,100.791262,236.0,98.538462,726.846154,21.341406,1
508,145.602941,223.823529,98.529412,660.588235,42.483378,1
509,117.473958,247.833333,117.333333,844.833333,17.658607,1
510,129.819172,229.448276,104.344828,691.896552,21.742248,1
511,138.114583,212.0,94.833333,552.833333,37.229301,1
512,116.36,218.263158,97.368421,597.631579,28.648989,1
513,150.6625,241.2,104.0,752.5,29.227555,1
514,140.976191,222.0,90.0,509.0,31.610916,1
515,138.388889,214.333333,91.111111,606.333333,38.680393,1
516,152.9125,234.6,100.8,821.2,34.401163,1
517,117.1875,213.583333,92.583333,519.166667,33.190946,1
518,112.813808,251.733333,110.833333,806.0,32.577838,1
519,112.285714,209.466667,85.733333,481.8,32.9967,1
520,139.014423,198.923077,79.230769,344.384615,24.720449,1
521,137.769886,242.636364,119.409091,917.272727,11.133395,1
522,123.518664,259.0,122.421875,936.25,16.762559,1
523,119.279249,239.337838,107.716216,727.189189,17.329283,1
524,120.90137,212.826087,100.608696,584.347826,33.808199,1
525,150.880682,210.363636,92.818182,625.363636,14.941207,1
526,102.695313,209.0,83.375,453.75,36.571847,1
527,138.807407,211.764706,87.823529,428.411765,23.911023,1
528,113.854167,221.333333,97.666667,504.333333,7.874008,1
529,117.602273,213.636364,90.0,618.0,27.021877,1
530,146.392046,232.545455,99.272727,639.636364,21.960144,1
531,130.584635,223.9375,99.104167,665.895833,28.111563,1
532,134.326087,203.565217,88.608696,491.173913,23.472302,1
533,136.458333,213.25,92.5,501.0,26.970534,1
534,133.149758,218.961539,96.884615,668.230769,20.427531,1
535,132.04375,191.7,95.9,543.4,23.20431,1
536,160.152174,275.0,132.0,980.0,12.498889,1
537,141.356287,205.857143,91.857143,471.857143,15.526585,1
538,136.40625,202.0,89.0,549.0,42.241924,1
539,129.473868,204.222222,82.666667,449.444444,29.347009,1
540,141.140741,204.352941,82.411765,425.117647,18.009801,1
541,121.255208,258.5,121.75,839.75,31.367335,1
542,135.69375,257.2,115.933333,822.033333,42.984028,1
543,138.367089,206.8,85.8,372.6,20.05561,1
544,119.8125,218.0,93.333333,491.333333,38.097372,1
545,146.4875,244.1,110.0,760.1,27.946377,1
546,125.149606,233.5,120.5,852.0,29.865257,1
547,110.053125,272.4,126.3,981.6,9.262154,1
548,137.278409,199.363636,86.636364,413.909091,15.423498,1
549,124.706806,218.0,102.5,783.0,9.429563,1
550,143.419476,189.823529,81.764706,430.294118,9.455413,1
551,131.520179,192.714286,75.428571,393.0,27.044182,1
552,121.384,247.0,107.75,930.0,25.280922,1
553,111.782051,243.95,108.2,753.75,22.931365,1
554,117.642361,221.777778,107.388889,653.333333,32.9562,1
555,107.3625,210.2,95.4,512.2,26.452977,1
556,115.447038,225.485714,99.228571,709.742857,28.951529,1
557,94.5875,195.2,82.6,457.4,23.491275,1
558,115.284211,228.75,104.375,798.75,14.508558,1
559,116.291667,222.0,89.0,509.0,25.746629,1
560,111.069536,225.157895,103.0,618.842105,36.923069,1
561,126.755556,201.647059,92.588235,494.470588,23.837396,1
562,136.566667,203.466667,92.666667,476.4,21.968665,1
563,126.508929,223.785714,102.428571,597.928571,29.39917,1
564,125.675532,216.382979,99.170213,644.085106,24.313164,1
565,138.182773,243.1,107.366667,799.833333,24.736949,1
566,134.0125,208.8,85.4,465.2,17.453939,1
567,127.652284,229.16,101.12,677.08,19.671136,1
568,111.609375,237.5,121.0,757.5,23.395713,1
569,122.793651,263.25,125.0,862.25,25.000547,1
570,128.567347,273.612903,123.483871,1005.516129,14.621482,1
571,127.491667,222.066667,101.733333,604.666667,19.433533,1
572,145.739583,215.333333,98.666667,559.333333,17.568912,1
573,126.99661,216.810811,99.540541,692.432432,27.661842,1
574,130.492537,187.588235,77.294118,455.529412,24.75066,1
575,128.06278,203.678571,82.75,548.107143,30.204469,1
576,137.409375,222.85,100.95,548.15,40.444375,1
577,119.525581,211.888889,92.222222,537.518519,31.804875,1
578,142.544643,213.928571,98.571429,628.142857,35.222616,1
579,118.970588,244.0,113.653061,858.22449,29.165258,1
580,119.632258,273.830509,124.305085,935.576271,20.448167,1
581,130.109057,239.617647,112.088235,818.058824,14.199152,1
582,146.83125,241.8,113.4,675.3,39.789446,1
583,133.083333,243.809524,113.809524,669.333333,22.674368,1
584,140.7125,198.2,83.2,337.733333,14.872196,1
585,126.125,201.588235,88.470588,463.882353,17.685057,1
586,134.3875,208.7,92.6,557.45,26.023067,1
587,126.653846,243.076923,106.153846,665.615385,26.193183,1
588,128.135664,214.711111,94.266667,535.2,15.887413,1
589,144.863821,207.258065,95.290323,520.193548,14.384999,1
590,155.525,220.4,102.8,734.2,18.286607,1
591,120.169192,227.88,108.36,744.92,27.29378,1
592,103.664063,229.5,112.75,797.5,15.968719,1
593,125.600897,218.142857,98.928571,672.357143,27.827915,1
594,141.611607,232.0,111.428571,838.285714,32.737048,1
595,154.532258,230.0,101.0,673.0,22.776084,1
596,113.1,248.6,110.2,669.6,19.663164,1
597,125.062762,225.633333,98.533333,647.866667,28.319134,1
598,145.05625,252.8,115.8,801.4,14.548196,1
599,131.289063,240.708333,109.916667,786.541667,14.696879,1
600,132.875,242.0,104.0,675.0,45.5,1
601,143.677885,202.384615,87.384615,435.538462,16.530409,1
602,120.470395,254.052632,116.736842,766.263158,33.123876,1
603,142.769737,234.31579,97.736842,569.842105,31.866585,1
604,116.651786,248.428571,109.571429,799.714286,29.232356,1
605,128.68125,258.8,118.2,838.6,17.606817,1
606,126.518519,218.769231,96.846154,607.358974,24.214633,1
607,120.185039,241.0,113.75,828.75,32.263987,1
608,130.548148,227.970588,102.794118,763.0,27.450506,1
609,106.507813,221.0,96.0,689.5,25.058681,1
610,128.328125,202.15,85.5,442.2,38.4394,1
611,115.814465,246.15,110.5,804.55,17.327651,1
612,117.368421,268.333333,129.5,950.666667,6.328946,1
613,94.935897,208.0,93.4,526.2,23.446961,1
614,102.166667,218.777778,91.666667,527.666667,21.208547,1
615,116.011111,234.705882,106.352941,788.117647,20.013144,1
616,106.6,230.1,107.0,679.1,15.279071,1
617,138.595057,247.606061,112.515152,730.818182,29.939363,1
618,143.165354,226.25,94.75,611.25,28.902584,1
619,123.436275,219.153846,97.769231,594.0,26.89867,1
620,137.886364,216.636364,95.0,587.454546,24.044724,1
621,134.921788,196.577778,79.777778,338.533333,18.278828,1
622,120.088477,246.688525,113.803279,788.754098,22.172421,1
623,109.925,216.4,88.4,506.6,25.701362,1
624,128.253635,217.820513,96.358974,582.282051,28.990851,1
625,119.827465,257.0,120.722222,865.277778,21.595324,1
626,124.98155,244.176471,117.205882,802.823529,24.212457,1
627,144.446108,229.666667,112.0,729.476191,29.931062,1
628,111.625786,228.9,113.4,743.9,18.804986,1
629,103.597222,260.444444,117.888889,887.222222,13.819828,1
630,119.20625,259.7,120.4,861.8,36.230512,1
631,122.618034,255.016129,115.516129,809.677419,19.29399,1
632,131.404762,206.965517,79.310345,413.896552,22.265664,1
633,124.943662,210.236111,91.805556,515.069444,24.199303,1
634,126.656463,238.054054,113.108108,738.783784,22.258426,1
635,137.474432,262.636364,122.863636,920.5,11.521898,1
636,103.5375,263.4,122.8,894.6,16.698503,1
637,138.164179,230.619048,103.190476,662.619048,35.33667,1
638,135.225,217.0,94.75,636.0,22.554988,1
639,126.095238,240.0,111.476191,738.666667,23.878946,1
640,111.30605,268.0,125.0,887.0,20.422769,1
641,125.416667,233.777778,104.666667,682.111111,24.07396,1
642,94.679688,246.875,109.125,766.625,25.548973,1
643,137.104167,249.111111,110.444444,788.111111,35.048467,1
644,112.169643,230.714286,105.857143,650.571429,40.693478,1
645,148.816901,228.111111,105.222222,632.222222,25.69479,1
646,119.519608,222.6875,103.84375,653.03125,24.34389,1
647,115.696335,227.666667,100.666667,694.166667,15.297739,1
648,131.307087,236.5,111.0,702.0,42.085478,1
649,133.541667,208.733333,90.2,474.466667,25.790954,1
650,135.78125,242.0,110.0,761.0,22.284734,1
651,162.046875,248.0,115.0,814.0,24.813051,1
652,146.045455,261.0,115.0,789.0,25.778138,1
653,149.854369,202.846154,92.461538,449.692308,14.665501,1
654,135.179701,193.342105,80.394737,403.894737,18.57054,1
655,100.9375,250.0,120.0,800.0,17.451166,1
656,93.5,253.75,123.375,817.875,16.530275,1
657,116.400524,235.729167,108.6875,729.958333,33.734847,1
658,138.965197,206.592593,89.333333,468.185185,18.405582,1
659,117.099034,202.461539,91.307692,541.461539,36.901697,1
660,156.242188,240.0,110.5,726.0,29.626582,1
661,122.157343,246.0,114.444444,746.611111,22.226736,1
662,110.425287,231.818182,107.636364,694.909091,10.636752,1
663,117.0033,214.342105,94.526316,560.210526,24.346486,1
664,129.089286,235.142857,106.571429,595.0,13.187811,1
665,129.164063,210.75,97.5,476.25,21.545011,1
666,115.925824,199.956522,89.521739,429.043478,39.838379,1
667,128.235431,230.888889,109.777778,676.888889,23.478794,1
668,145.535211,202.0,90.0,325.0,18.807669,1
669,135.215,210.301587,91.460317,490.396825,30.362063,1
670,119.0,190.0,89.0,434.0,23.075623,1
671,135.706806,208.0,83.0,392.0,34.647831,1
672,137.4375,223.0,94.0,583.0,15.204851,1
673,118.104167,227.333333,106.666667,673.0,27.922512,1
674,136.87907,219.777778,100.37037,603.37037,18.673573,1
675,165.725,222.0,106.0,608.0,11.285389,1
676,137.830357,222.0,105.0,709.0,35.296412,1
677,106.984375,213.0,94.0,498.0,24.559876,1
678,138.527859,196.441861,85.069767,371.511628,16.502192,1
679,132.547368,215.25,103.25,662.5,16.59882,1
680,121.536957,233.689655,110.172414,708.758621,23.374936,1
681,99.5625,249.8,113.5,765.8,21.748793,1
682,135.059289,190.75,79.25,276.5,21.952274,1
683,144.015873,196.75,89.625,427.25,13.023416,1
684,117.351974,199.684211,90.315789,479.684211,25.138508,1
685,147.677215,228.7,105.8,605.3,17.522842,1
686,122.135081,237.129032,110.870968,683.483871,31.289026,1
687,148.2625,229.0,107.2,624.8,24.334338,1
688,125.969425,208.857143,92.9,444.528571,23.168509,1
689,127.779324,199.5,91.34375,427.15625,17.853571,1
690,115.225807,231.129032,107.806452,657.258065,18.405537,1
691,167.0,211.0,105.0,636.0,6.609652,1
692,121.055556,237.930233,105.883721,702.72093,23.170705,1
693,110.822581,195.419355,85.354839,418.483871,30.500507,1
694,146.882857,193.863636,88.818182,471.181818,28.948123,1
695,140.721053,225.166667,98.5,643.708333,25.043157,1
696,103.65,201.0,94.0,522.0,24.146221,1
697,129.140625,218.4375,96.0,638.0,22.311625,1
698,132.44375,231.2,104.7,611.6,10.498095,1
699,111.25,212.285714,99.428571,595.5,28.714375,1
700,126.228029,231.433962,118.943396,392.528302,17.207506,1
701,133.514349,202.280702,90.45614,467.22807,15.63905,1
702,130.665738,189.835165,81.901099,274.406593,13.595312,1
703,139.516332,207.66,97.98,472.36,33.777294,1
704,131.182631,199.346939,87.510204,517.489796,22.312498,1
705,114.1875,221.448276,100.137931,715.551724,30.460282,1
706,132.075563,220.307692,101.948718,699.615385,21.273492,1
707,136.776952,211.529412,90.5,465.264706,16.437914,1
708,133.621019,217.525424,103.79661,602.322034,26.251048,1
709,132.648459,213.377778,98.177778,656.4,23.447172,1
710,122.839668,205.45283,91.113208,396.528302,20.519057,1
711,109.403141,209.166667,96.916667,583.916667,26.507337,1
712,137.21875,230.4,110.4,814.7,15.525785,1
713,136.091667,209.6,98.733333,474.4,16.312231,1
714,115.071429,212.133333,102.866667,694.466667,18.26107,1
715,135.196464,184.8125,78.625,330.0625,13.377774,1
716,128.972163,217.295455,100.5,504.625,25.769761,1
717,125.676568,183.578947,79.736842,334.947368,23.425724,1
718,122.333333,215.866667,103.2,559.466667,23.941224,1
719,116.055874,232.636364,106.159091,809.772727,14.092577,1
720,122.652632,204.333333,86.5,303.833333,11.131474,1
721,87.3125,219.75,106.5,571.25,21.229402,1
722,134.224551,205.047619,95.190476,554.571429,30.793217,1
723,149.359375,216.375,97.5,427.875,15.530212,1
724,97.991071,221.571429,106.857143,589.428571,34.561392,1
725,165.84375,221.0,108.0,622.0,19.395554,1
726,121.203125,209.0625,92.75,594.25,31.926613,1
727,116.172093,219.296296,98.592593,461.259259,24.330035,1
728,123.5141,229.724138,118.310345,621.793103,18.018025,1
729,120.962963,219.555556,102.37037,611.037037,18.723312,1
730,123.841991,223.965517,105.793103,523.37931,13.180175,1
731,124.299838,202.384615,98.205128,331.179487,14.194942,1
732,133.987854,205.903226,91.193548,338.967742,15.174188,1
733,118.507389,214.615385,92.692308,390.538462,17.349522,1
734,144.954546,211.363636,92.272727,369.545455,17.726573,1
735,125.846354,234.0,117.583333,677.875,33.118474,1
736,140.202703,192.142857,86.428571,459.857143,13.722654,1
737,138.805263,219.666667,103.666667,624.944444,27.039066,1
738,121.372549,222.5,98.0,638.25,35.034302,1
739,113.851701,216.021739,93.26087,554.826087,33.903259,1
740,98.193182,245.909091,133.181818,650.545455,22.248038,1
741,121.815182,235.157895,120.052632,718.789474,21.726453,1
742,102.507813,212.25,100.0,618.25,22.740039,1
743,115.876812,209.028571,100.142857,605.742857,25.98392,1
744,117.254417,204.0,95.5,356.0,15.722909,1
745,146.821192,212.631579,99.631579,623.0,26.240418,1
746,130.334601,222.636364,104.333333,426.090909,12.533445,1
747,131.208571,211.613636,100.272727,580.590909,21.950734,1
748,132.076389,219.888889,102.555556,444.666667,15.062831,1
749,124.862112,230.980392,110.921569,483.588235,11.931111,1
750,137.813333,219.157895,100.157895,416.0,20.469168,1
751,114.509709,241.230769,130.384615,517.923077,31.781987,1
752,131.733252,264.865385,155.5,404.115385,28.234771,1
753,136.076503,296.782609,188.782609,438.695652,11.882061,1
754,135.4375,303.6,190.6,568.2,16.169106,1
755,115.715909,297.272727,184.272727,581.0,32.543931,1
756,117.398119,261.725,141.45,722.875,17.884281,1
757,112.457143,226.136364,109.318182,742.227273,25.228378,1
758,130.478022,228.478261,109.347826,747.0,20.202566,1
759,134.53592,200.75,90.772727,424.340909,18.704145,1
760,128.961364,231.142857,120.428571,417.642857,14.067757,1
761,117.001815,252.942857,147.714286,421.085714,12.687323,1
762,139.692683,219.153846,104.615385,578.230769,24.315724,1
763,135.094321,206.677419,89.5,497.274194,27.532008,1
764,123.019364,238.391304,119.445652,446.554348,14.426333,1
765,87.3125,236.5,114.0,503.0,11.453711,1
766,117.206044,288.826087,182.73913,438.565217,11.965293,1
767,123.483264,245.366667,144.966667,433.633333,16.83528,1
768,129.675781,247.75,133.0,566.75,16.585833,1
769,112.534722,228.111111,104.888889,512.555556,31.562988,1
770,128.136213,215.421053,105.421053,401.0,13.736136,1
771,116.945378,208.8,105.466667,329.4,38.000819,1
772,123.890282,229.725,117.8,537.75,24.280844,1
773,116.078231,234.027027,111.567568,652.243243,21.663844,1
774,135.405405,223.5,106.5,466.0,22.534894,1
775,117.25486,208.0,93.965517,496.413793,26.946329,1
776,145.081028,208.28125,108.25,269.90625,20.069581,1
777,136.476923,233.341463,114.829268,430.536585,14.703171,1
778,132.357955,241.393939,129.757576,334.121212,20.504429,1
779,133.230663,235.758242,118.494506,445.681319,22.454527,1
780,117.716868,226.615385,108.807692,650.153846,35.296735,1
781,139.224843,195.125,86.725,395.7,16.657656,1
782,143.793269,216.769231,107.384615,519.846154,19.074131,1
783,128.166667,222.444444,101.777778,565.611111,15.71886,1
784,105.517606,244.555556,126.555556,437.0,18.885294,1
785,130.347962,245.15,121.15,634.575,29.350937,1
786,117.10073,223.093023,100.488372,626.093023,23.998445,1
787,120.10625,202.1,94.8,465.0,26.336477,1
788,140.905714,253.409091,143.818182,414.636364,44.231734,1
789,119.811225,265.612245,150.122449,440.918367,32.387633,1
790,140.269962,278.136364,154.757576,456.878788,33.793001,1
791,137.359551,218.230769,96.666667,309.666667,19.555246,1
792,123.401806,233.428571,114.857143,527.607143,21.01263,1
793,122.1673,237.212121,129.818182,410.515152,21.631949,1
794,102.613527,242.230769,123.0,634.307692,14.804046,1
795,144.250896,219.257143,107.714286,348.485714,15.830119,1
796,117.736842,202.3,92.866667,418.0,14.509767,1
797,124.758929,211.0,99.285714,592.857143,7.94111,1
798,123.757576,270.652174,160.884058,450.043478,14.166176,1
799,147.535433,230.0,116.75,671.0,21.569655,1
800,92.3625,199.0,104.0,252.0,18.258149,1
801,131.534375,200.5,92.65,407.95,26.751589,1
802,110.047244,282.6875,155.5625,440.4375,40.563222,1
803,114.186147,241.896552,128.37931,477.586207,15.748242,1
804,140.519126,262.826087,159.217391,415.434783,18.423294,1
805,112.667458,258.814815,138.185185,485.851852,21.874376,1
806,135.31746,215.416667,97.083333,366.833333,14.761766,1
807,128.949219,245.25,129.5,507.75,18.659678,1
808,130.807692,217.535714,101.75,502.678571,20.013388,1
809,138.833506,189.114754,88.327869,341.885246,16.618747,1
810,122.255208,190.166667,86.583333,456.0,24.8276,1
811,133.435737,268.1,148.75,463.5,22.541684,1
812,116.857616,310.526316,174.526316,551.210526,14.642556,1
813,90.625,287.666667,154.666667,485.0,80.438382,1
814,132.173446,187.634146,82.487805,345.207317,16.54394,1
815,117.111111,284.5,156.777778,505.777778,16.44604,1
816,132.408377,232.166667,124.833333,353.833333,18.008486,1
817,123.976191,333.619048,212.142857,436.333333,21.428889,1
818,122.462651,340.807692,251.538462,448.807692,17.142459,1
819,123.596379,364.983051,271.915254,429.745763,18.591683,1
820,127.723214,329.071429,230.714286,415.285714,16.554795,1
821,116.993007,356.0,228.333333,456.833333,70.787632,1
822,135.650901,356.0,233.214286,435.964286,21.222431,1
823,127.945313,324.0,191.0,345.0,16.274501,1
824,115.828125,232.25,109.75,516.25,13.200379,1
825,113.122807,259.833333,157.555556,366.111111,16.626247,1
826,93.203125,364.0,235.0,490.0,101.566173,1
827,164.384615,263.0,152.0,426.0,12.671227,1
828,126.928846,321.484849,226.242424,443.212121,14.266904,1
829,120.625,438.0,268.0,461.0,31.613921,1
830,116.696017,218.5,105.233333,427.0,28.421119,1
831,124.104167,228.666667,114.333333,344.333333,39.92493,1
832,119.796053,499.31579,351.368421,574.368421,42.308654,1
833,134.703593,308.904762,208.0,374.809524,11.033036,1
